8 28371 1
8 40306 1
8 85279 1
8 91764 1
8 97723 1
8 105468 1
8 106690 1
32 3203 1
32 7978 1
32 8670 1
32 12847 1
32 83734 1
57 9145 0
57 9152 1
57 23849 0
57 29455 0
57 65215 0
57 85166 0
57 101198 0
147 19354 0
147 19622 0
147 22728 0
147 27421 0
147 30118 0
147 31053 0
147 33163 0
147 35908 0
147 38536 0
147 38853 0
147 44414 0
147 45368 0
147 47658 0
147 50538 0
147 54173 0
147 55826 0
147 56555 0
147 56742 0
147 60219 0
147 70781 0
147 72740 0
147 73561 0
147 75061 0
147 78003 0
147 85755 0
147 87453 0
147 87499 0
147 88108 0
147 88649 0
147 89560 0
147 90178 0
147 90442 0
147 91138 0
147 93282 0
147 94771 0
147 99246 0
147 105832 0
233 2716 0
242 6704 1
242 45650 0
259 11568 0
302 8232 0
302 28061 0
319 22091 0
319 57151 0
319 59208 0
319 89224 0
319 96577 0
336 29658 1
372 5584 1
372 41072 0
372 65754 0
372 93030 1
427 21127 1
485 27229 0
485 44046 0
485 49978 0
485 84972 0
485 89549 0
485 95152 0
485 97386 0
521 78592 0
521 79054 1
538 16972 1
620 71735 1
620 73515 0
788 1263 1
788 1423 1
788 10680 1
788 17308 1
788 17711 1
788 19812 1
788 21566 1
788 25795 1
788 28115 1
788 30669 1
788 31272 1
788 31503 1
788 31994 1
788 37851 1
788 40001 1
788 41461 1
788 41911 1
788 42525 1
788 44166 1
788 49031 1
788 49329 1
788 51379 1
788 51985 1
788 52177 1
788 52355 1
788 54005 1
788 55395 1
788 59979 1
788 60349 1
788 60597 1
788 61823 1
788 63285 1
788 64432 1
788 64555 1
788 71664 1
788 76566 1
788 78108 1
788 80417 1
788 83503 1
788 92968 1
788 93594 1
788 96951 1
788 100668 1
788 100884 1
788 101946 1
788 102218 1
788 102248 1
788 102824 1
788 106833 1
819 45897 0
819 80924 0
913 17855 1
934 2300 1
934 30201 1
934 35259 1
934 49058 1
934 49408 1
934 53002 1
934 57359 1
934 72005 1
934 75998 1
934 79828 1
934 104426 1
970 26954 0
970 39694 0
970 41610 0
970 54333 0
970 63930 0
970 76601 0
1016 40625 0
1016 66073 0
1016 83675 0
1016 87923 0
1016 92302 0
1033 71493 1
1049 10192 0
1049 92465 0
1094 102129 1
1103 33703 0
1103 52867 0
1103 66759 0
1103 87652 0
1113 5424 0
1113 75182 0
1113 96703 0
1149 12708 0
1149 50255 0
1263 788 1
1263 9145 1
1263 12299 1
1263 19812 1
1263 21779 1
1263 23849 1
1263 32598 1
1263 40523 0
1263 41461 1
1263 42525 1
1263 44166 1
1263 44871 1
1263 45276 1
1263 47252 1
1263 49031 1
1263 49268 1
1263 51379 1
1263 52177 1
1263 53624 1
1263 58464 1
1263 59979 1
1263 60597 1
1263 61937 0
1263 62346 1
1263 75445 1
1263 80743 0
1263 81173 1
1263 82073 1
1263 84229 0
1263 86268 1
1263 92419 1
1263 94282 1
1263 100668 0
1263 100884 1
1263 101063 1
1263 101198 1
1263 101946 1
1263 102185 1
1296 22563 0
1320 65423 0
1320 75324 0
1328 9766 1
1328 12417 0
1328 98097 1
1352 102362 0
1423 788 1
1423 19812 1
1423 23849 0
1423 28115 1
1423 30669 0
1423 30712 0
1423 31272 1
1423 31994 0
1423 35010 0
1423 37851 1
1423 41461 1
1423 41911 0
1423 44166 0
1423 44712 1
1423 49031 0
1423 49329 1
1423 49394 1
1423 51985 1
1423 52177 0
1423 53624 0
1423 59979 0
1423 60597 1
1423 61823 0
1423 63285 1
1423 64555 1
1423 64649 0
1423 66713 1
1423 68174 0
1423 70831 1
1423 76566 1
1423 78108 0
1423 78257 1
1423 80743 0
1423 81173 0
1423 82073 1
1423 89990 0
1423 92968 0
1423 96951 0
1423 101946 0
1423 102248 1
1423 104274 1
1423 107636 1
1455 3646 1
1455 9307 1
1455 17430 1
1476 75490 0
1476 104398 0
1505 19634 0
1505 54473 0
1505 62398 0
1505 104768 0
1557 2570 0
1557 12804 0
1557 28153 0
1557 34807 0
1557 38984 0
1557 41379 0
1557 51543 0
1557 53806 0
1557 68017 0
1557 84365 0
1557 87302 0
1557 88649 0
1557 89391 0
1557 107005 0
1557 107361 0
1701 41379 0
1701 87652 0
1701 97386 1
1701 105661 0
1751 18588 0
1751 35374 0
1751 42074 0
1751 45573 0
1751 72465 0
1751 75626 0
1751 82630 0
1751 87192 0
1751 88649 0
1751 100111 1
1751 101721 0
1751 105986 0
1774 71214 0
1822 69602 0
1856 11604 0
1856 79706 0
1887 6888 1
1887 6897 1
1887 61581 1
1887 77671 1
1887 91905 1
1887 94028 1
1933 11853 0
1933 12690 0
1933 12751 0
1933 21307 0
1933 23486 0
1933 23992 0
1933 26036 0
1933 31602 1
1933 45748 1
1933 46052 0
1933 46409 0
1933 48457 0
1933 52515 0
1933 56067 0
1933 72924 0
1933 73688 0
1933 75803 0
1933 77302 0
1933 84229 0
1933 86928 0
1933 95152 0
1933 95606 0
1933 99093 0
1933 101787 1
1952 22743 0
1952 55773 0
1952 72551 0
1952 79486 1
1952 90877 0
1952 93902 0
1952 106931 0
1987 73128 0
1987 80924 0
1987 98013 0
2022 98636 0
2032 64859 1
2032 65077 1
2032 79959 1
2032 83619 1
2032 95587 1
2055 22507 0
2128 35921 1
2151 12690 0
2151 27624 1
2151 31602 1
2151 52515 0
2151 70048 0
2151 74110 0
2151 81597 0
2151 84229 0
2232 20104 0
2232 66662 0
2232 70647 0
2232 77066 0
2232 79911 0
2232 87192 0
2232 98127 0
2300 934 1
2300 22791 1
2300 24346 1
2300 25515 1
2300 35259 1
2300 40146 1
2300 43204 1
2300 49408 1
2300 53002 1
2300 54425 1
2300 57359 1
2300 69062 1
2300 72574 1
2300 74053 1
2300 75998 1
2300 79828 1
2300 81392 1
