Id,Centralite
8,3.589829892559421e-07
28371,2.809432089829112e-07
40306,1.365007568481514e-06
85279,1.1024266607393157e-06
91764,8.774884705405798e-07
97723,5.322772072151724e-07
105468,3.2593084702265846e-07
106690,1.365007568481514e-06
32,0.009488124227578323
3203,0.001511333992723571
7978,0.002806823724937869
8670,0.012485930313081236
12847,0.00021574785842775918
83734,0.0015111990298094517
57,0.0005751994809293487
9145,0.005286508281310445
9152,6.935588770216256e-06
23849,0.0013652411254833905
29455,0.001803611689845826
65215,0.00029905136519520534
85166,0.001117848064953424
101198,0.005968467878746346
147,0.024834058632164632
19354,0.0
19622,0.001025276509026013
22728,0.00019050271147177852
27421,0.0
30118,0.0
31053,0.0
33163,6.426805434249603e-08
35908,6.426805434249603e-08
38536,6.426805434249603e-08
38853,0.0
44414,6.426805434249603e-08
45368,1.7903243709695325e-07
47658,0.0020227525187703865
50538,0.0
54173,0.0
55826,0.005732095169969198
56555,0.0
56742,0.0
60219,0.0
70781,1.7903243709695325e-07
72740,6.426805434249603e-08
73561,0.0
75061,0.0
78003,2.348079271156194e-06
85755,0.006699203314698366
87453,0.00339594257687311
87499,6.426805434249603e-08
88108,3.8037507020137296e-06
88649,0.0572336873300749
89560,6.426805434249603e-08
90178,0.0005215473706903191
90442,0.0
91138,2.51609432750872e-06
93282,6.426805434249603e-08
94771,4.916506157200947e-07
99246,1.7903243709695325e-07
105832,6.706830528170479e-07
233,0.0
2716,0.0
242,0.0004812942689685723
6704,0.0014906551549768768
45650,2.7942947409558616e-05
259,0.0
11568,0.0
302,0.0
8232,0.0017352374672473928
28061,0.0
319,0.00041836239217089475
22091,0.0005068606281379069
57151,0.0014451538758585387
59208,0.00018223650386785966
89224,0.0011458311470562412
96577,0.004021541257783058
336,0.0
29658,0.0010978532497370704
372,5.784124890824643e-07
5584,5.035507980123032e-05
41072,0.004985059297797066
65754,0.0
93030,0.0
427,0.0
21127,0.0013976389204306042
485,0.00012021449760817333
27229,3.7599056581417466e-05
44046,0.0018577851258881467
49978,0.002431591775711023
84972,9.313647667487793e-05
89549,5.8110212611666483e-05
95152,0.00235381761449219
97386,0.002123032136286126
521,0.0008681971461127789
78592,0.0018050972578675666
79054,0.0
538,0.0
16972,0.0
620,5.205712401742178e-06
71735,9.447403988346917e-06
73515,0.0
788,0.0017236756587192127
1263,0.0018920060095735229
1423,0.0008853937326351146
10680,0.0003466557581696539
17308,0.000559065333725085
17711,0.0002363690642243966
19812,0.00463370065206909
21566,8.505629395851606e-05
25795,9.559427332770261e-05
28115,4.633653100505651e-05
30669,0.00036132381958757195
31272,5.8136682519613364e-05
31503,0.0008515600781515091
31994,0.00024968878576268704
37851,0.0002143510366042412
40001,3.864775332643408e-05
41461,0.00828085892776177
41911,0.008211113005241986
42525,6.209758463036028e-05
44166,0.0006421192013179986
49031,0.010106518959256544
49329,0.00018475243186251065
51379,1.140316560381725e-06
51985,0.009495284409607846
52177,0.01361573126158675
52355,0.0002812671727660388
54005,0.00014450354032411762
55395,0.0008809782790585321
59979,0.0015752314840326337
60349,0.0006741992091262161
60597,0.0008498177113957174
61823,0.0004014398900515043
63285,5.7028131219617044e-05
64432,0.01854798179790111
64555,0.0015254883129196383
71664,9.76277013979295e-05
76566,5.363322284751615e-05
78108,9.563993654617401e-05
80417,5.9819341701362354e-06
83503,3.889535989888692e-05
92968,0.0071271348445449455
93594,0.00029741766670854245
96951,0.00015091936521462594
100668,0.014296963742169941
100884,0.010669294350559197
101946,0.004371983054849787
102218,5.260271400285045e-06
102248,2.2463911667566737e-05
102824,5.594067766304176e-07
106833,5.1569283565948135e-05
819,0.0
45897,0.015661452923263736
80924,0.002672908145243938
913,0.0
17855,0.0012195097217997993
934,0.0004198007671953005
2300,0.020793478788514626
30201,3.580648741939065e-07
35259,0.0004198007671953005
49058,0.0
49408,0.0001232844905301563
53002,0.00024665161141589585
57359,0.0004198007671953005
72005,2.616627926801624e-07
75998,0.0001232844905301563
79828,0.0004198007671953005
104426,0.0004198007671953005
970,2.708912886092082e-05
26954,0.0
39694,2.708912886092082e-05
41610,2.708912886092082e-05
54333,0.0008952862749736993
63930,0.004725035966796378
76601,0.0013984326723480987
1016,0.0
40625,0.0
66073,0.0
83675,0.0
87923,0.0
92302,0.0
1033,0.0
71493,0.0059696113910788174
1049,0.0008681971461127788
10192,0.0
92465,0.010587154490813768
1094,0.0
102129,0.0
1103,0.00023415499149772556
33703,0.0023197838474251433
52867,0.001853880829793086
66759,0.0018705868295125023
87652,0.006469181729068813
1113,0.0017352374672473928
5424,0.01807430268237711
75182,0.0
96703,0.0
1149,0.0
12708,0.0014694805242927015
50255,0.00019558512692668972
12299,0.000757493146805383
21779,3.073993537115783e-05
32598,1.6191239929415378e-06
40523,0.011383166593077889
44871,0.00029736245837945485
45276,1.9148370971548745e-05
47252,1.571608955499481e-05
49268,9.702239188071978e-05
53624,0.00045409975802100937
58464,0.00010850667120252187
61937,4.466265478845504e-06
62346,0.0018205605402347716
75445,3.1454972506348936e-05
80743,6.521321982008667e-05
81173,0.005705477671806193
82073,0.00011887271504973584
84229,0.020544892842138052
86268,0.0009070335156817378
92419,0.00040919634700717865
94282,8.207989990994796e-07
101063,6.640510677278748e-06
102185,3.137583131712142e-05
1296,0.0
22563,0.0
1320,6.786477944218599e-05
65423,0.0007879340966765351
75324,0.0002492496814867579
1328,9.12868487397374e-06
9766,0.00021991023699896649
12417,0.001761361619819622
98097,0.00014077041218909874
1352,0.0
102362,0.003915267526532984
30712,0.0013494447810649393
35010,0.010998672882431965
44712,0.0018468566979952165
49394,0.0028078500630161016
64649,8.554511027808108e-05
66713,3.9355903858235156e-05
68174,0.000749442496673553
70831,5.165189192238381e-06
78257,1.821618252412584e-05
89990,0.0002781289671417443
104274,1.2200101631722156e-05
107636,0.002982407372560036
1455,0.00011285005060395906
3646,0.003803563055287222
9307,0.0
17430,0.0011058334315863561
1476,0.0
75490,0.000711543948858542
104398,0.0002082709864863651
1505,0.0
19634,0.0
54473,0.0
62398,0.0
104768,0.0
1557,0.016367656109562444
2570,0.0002674702322883277
12804,0.003810592354479513
28153,0.008298990444383106
34807,0.0012941874547833293
38984,0.011844147053695355
41379,0.00131431066543143
51543,0.002855808452317213
53806,0.006012916235659284
68017,0.0006069148239640949
84365,0.044046682715282656
87302,0.027825686159344144
89391,0.017583465821763043
107005,0.001002077718602233
107361,0.02180312953790378
1701,0.00026440148460904863
105661,0.001991435403926564
1751,0.0014998670679304902
18588,0.002001267623188747
35374,0.0013443744943477866
42074,0.00038964931776326676
45573,4.9292177889435924e-05
72465,0.0013354959707692724
75626,0.004262322737673046
82630,0.0011582823753995318
87192,0.007476870254360883
100111,0.0328702453722309
101721,0.00016343591804961105
105986,0.005182807893322149
1774,0.0
71214,0.016122193116787274
1822,0.0
69602,0.009811932290920844
1856,0.0008681971461127789
11604,0.0
79706,0.0036078384869981267
1887,0.0
6888,0.0
6897,0.0
61581,0.0
77671,0.0
91905,0.0
94028,0.0
1933,0.014852836661357045
11853,0.0
12690,0.0003529868059552214
12751,0.002962371706096563
21307,0.005952901121129415
23486,0.0028475568027119176
23992,0.0068681439590612845
26036,0.00036850506111770886
31602,0.004007615273271488
45748,0.015576403050208663
46052,0.0004257429038260439
46409,0.0029514714512322
