Id,Centralite
8,1.2727807361744925e-19
28371,1.572973559379673e-19
40306,3.0370811529315395e-19
85279,2.4985857524003546e-19
91764,2.7741141243039945e-19
97723,2.1676152411960894e-19
105468,2.051551647654365e-19
106690,2.9057705178792107e-19
32,1.830339725534425e-08
3203,1.0833383885526403e-09
7978,6.681091439721816e-10
8670,2.0090735576319193e-06
12847,8.790422750319428e-10
83734,9.284507695595045e-10
57,0.0009114689691439064
9145,0.0015897432837218403
9152,0.00020087942299837613
23849,0.017413363616034058
29455,0.0020889643633435584
65215,0.00022699510363867023
85166,0.0017017171694909514
101198,0.009732385945815002
147,5.792143682237254e-07
19354,2.1339011741443303e-08
19622,6.592308250224868e-07
22728,1.3396763494926556e-07
27421,1.6652373458201532e-08
30118,3.632601436194463e-08
31053,9.644888500044564e-09
33163,1.1547472964487688e-08
35908,2.0067674226018043e-08
38536,2.2827074671440784e-08
38853,2.5493948751848814e-08
44414,2.6366083613480863e-08
45368,2.6809162161388636e-09
47658,5.106873654976749e-07
50538,7.979761249595434e-09
54173,2.217418687192327e-08
55826,8.875370709072581e-07
56555,1.9569703321253915e-08
56742,3.204814073869098e-08
60219,3.646027145347092e-08
70781,2.5881267599674674e-08
72740,3.8075722819112565e-08
73561,2.4272191533074824e-08
75061,3.082649874675686e-08
78003,2.5644458409457862e-08
85755,3.114902605638881e-06
87453,1.187804517520453e-06
87499,4.473450691088934e-08
88108,4.1051035607556506e-08
88649,1.4641794664643987e-05
89560,3.979921562278031e-08
90178,3.655721231256536e-07
90442,3.686960603559245e-08
91138,1.6529775415938848e-08
93282,7.142233008250482e-09
94771,8.259709373717053e-09
99246,1.8460636603685277e-08
105832,2.7492459154278617e-08
233,-2.354300947400804e-22
2716,-1.4125805684404827e-21
242,2.0146322082598792e-07
6704,1.0559306180462874e-05
45650,7.451655979523674e-09
259,-1.273205952354355e-22
11568,-3.978768601107359e-24
302,4.962246740593483e-06
8232,0.00015190437905919567
28061,3.918699639650919e-06
319,3.158275728651929e-06
22091,1.4557421206729124e-06
57151,8.048679430561901e-06
59208,3.7671130553759097e-07
89224,4.402390569734419e-05
96577,1.192059015563625e-05
336,5.266143700366034e-08
29658,4.038556940973453e-06
372,1.4230560692187406e-09
5584,7.50648929706175e-09
41072,4.324599211315154e-08
65754,1.0652538004461791e-09
93030,2.143087151864669e-09
427,4.1640657520608213e-10
21127,4.612665122559341e-08
485,7.792288584357596e-05
27229,7.149295249754332e-05
44046,0.0001272891065188644
49978,0.0012559472654148918
84972,4.8066807339399384e-05
89549,5.7220408988265344e-05
95152,0.0005663438652267857
97386,0.0005479932906193462
521,6.584533365548193e-09
78592,7.269205747239766e-07
79054,3.8306823371131614e-10
538,2.721571895195329e-23
16972,-2.177257516156263e-22
