Id,Centralite
8,0.0037634408602150535
28371,0.0037634408602150535
40306,0.0064516129032258064
85279,0.005913978494623656
91764,0.005913978494623656
97723,0.004838709677419355
105468,0.004838709677419355
106690,0.0064516129032258064
32,0.002688172043010753
3203,0.002688172043010753
7978,0.002150537634408602
8670,0.004838709677419355
12847,0.0016129032258064516
83734,0.0032258064516129032
57,0.0037634408602150535
9145,0.01021505376344086
9152,0.002688172043010753
23849,0.024193548387096774
29455,0.008602150537634409
65215,0.007526881720430107
85166,0.004838709677419355
101198,0.016666666666666666
147,0.01989247311827957
19354,0.0037634408602150535
19622,0.004301075268817204
22728,0.002150537634408602
27421,0.004301075268817204
30118,0.004838709677419355
31053,0.004301075268817204
33163,0.005376344086021506
35908,0.005376344086021506
38536,0.005376344086021506
38853,0.004838709677419355
44414,0.005376344086021506
45368,0.004301075268817204
47658,0.008064516129032258
50538,0.004301075268817204
54173,0.004301075268817204
55826,0.00913978494623656
56555,0.0016129032258064516
56742,0.002150537634408602
60219,0.004301075268817204
70781,0.004301075268817204
72740,0.005376344086021506
73561,0.004301075268817204
75061,0.004301075268817204
78003,0.004301075268817204
85755,0.015591397849462365
87453,0.012903225806451613
87499,0.005376344086021506
88108,0.005913978494623656
88649,0.03602150537634408
89560,0.005376344086021506
90178,0.005913978494623656
90442,0.004301075268817204
91138,0.004838709677419355
93282,0.005376344086021506
94771,0.004301075268817204
99246,0.004301075268817204
105832,0.004838709677419355
233,0.0005376344086021505
2716,0.0005376344086021505
242,0.001075268817204301
6704,0.0016129032258064516
45650,0.001075268817204301
259,0.0005376344086021505
11568,0.0005376344086021505
302,0.001075268817204301
8232,0.0016129032258064516
28061,0.001075268817204301
319,0.002688172043010753
22091,0.0037634408602150535
57151,0.002688172043010753
59208,0.002688172043010753
89224,0.0032258064516129032
96577,0.005376344086021506
336,0.0005376344086021505
29658,0.002150537634408602
372,0.002150537634408602
5584,0.002688172043010753
41072,0.005376344086021506
65754,0.0016129032258064516
93030,0.0016129032258064516
427,0.0005376344086021505
21127,0.002688172043010753
485,0.0037634408602150535
27229,0.0037634408602150535
44046,0.0064516129032258064
49978,0.005913978494623656
84972,0.0037634408602150535
89549,0.0032258064516129032
95152,0.006989247311827957
97386,0.005913978494623656
521,0.001075268817204301
78592,0.002688172043010753
79054,0.0005376344086021505
538,0.0005376344086021505
16972,0.0005376344086021505
620,0.001075268817204301
71735,0.004838709677419355
73515,0.0005376344086021505
