Id,Centralite
22605,2.737260661120275e-05
5052,0.00024566502817436746
42913,9.35351350474656e-06
18420,9.56091139193141e-06
42914,9.35351350474656e-06
22621,1.5684723482371327e-05
22514,6.753141929512567e-06
11369,3.290915385662219e-05
30152,4.774805051154331e-05
44255,2.5142296798491096e-05
25278,3.147551901004645e-05
2794,0.00018555711836517558
45850,1.589702588295265e-05
14940,1.813912014445711e-05
14939,8.965850336375394e-06
14941,8.965850336375394e-06
4381,2.5394572964183858e-05
14938,1.0862950069940751e-05
14687,5.165605250114233e-06
38255,9.304636150940547e-06
2824,9.400343951402271e-05
2696,0.00020361356803729586
14915,1.5852773427327723e-05
18333,1.7421792768772732e-05
2143,0.0001168441407772987
10308,3.0288888395253188e-05
1176,3.5649962058176e-05
18330,8.035718319273773e-06
18329,1.0196600871352883e-05
208,0.0013101061569146565
11082,3.0049924752196266e-05
793,0.0008322014370782216
180,0.0003202324759234703
11399,5.191523676706593e-05
18335,8.151958632111186e-06
846,8.431897369599205e-05
10258,4.094162728092065e-05
2608,8.815440429173655e-05
18334,1.1436308266182892e-05
2145,4.305773623882815e-05
18332,1.6390671151896443e-05
3054,0.0002595958647577868
1983,8.472770925733101e-05
702,0.0001387101671771427
18331,7.040362457487329e-05
7285,5.1388079724417494e-05
1163,0.000832766519752449
845,0.0004081773780857771
2799,2.221026648010562e-05
25678,1.2937225161335772e-05
25674,9.280132200978422e-06
25677,1.4148770827185038e-05
41280,1.1209285669819686e-05
19491,5.489007880243271e-05
606,0.000559678734225484
25675,1.709438593962501e-05
25680,1.7413218380524873e-05
2086,3.130966707542536e-05
94,0.0012538385193196784
15858,3.5971223103778404e-05
23083,8.294270009286941e-06
9360,3.7006223043765983e-05
25747,1.1809350529058174e-05
38760,6.909247534607392e-06
574,0.00033469200607644077
46149,8.556109038758366e-06
9299,8.405782175116848e-05
17945,2.2232503187121896e-05
16927,3.780582174153485e-05
4296,7.915618036420525e-06
293,0.000724521250759145
579,0.00016516350088458198
239,0.0005333130249625252
1108,0.0007016875348824043
385,0.00037848335760077987
4294,2.731650737920064e-05
1219,0.00017535982771050654
