Id,Centralite
22605,1.0935499763017475e-06
5052,0.00015929442108720212
42913,0.0
18420,2.9022673022375533e-08
42914,3.138362938358469e-07
22621,1.515982387305292e-07
22514,6.510648904637017e-08
11369,3.866389399035733e-05
30152,9.049617056724705e-07
44255,5.272616092203703e-10
25278,1.7714584662612233e-06
2794,0.00011344934404346602
45850,0.0
14940,3.566982808565825e-07
14939,5.9064432433485175e-08
14941,2.5638685077268674e-05
4381,0.00028213138664657915
14938,1.9282039723200525e-07
14687,2.1585204871051318e-26
38255,2.5827570452859787e-06
2824,1.871013212380122e-05
2696,2.7299744040236887e-05
14915,-3.453632779368211e-25
18333,1.1940621338372263e-06
2143,4.735816247752452e-05
10308,1.1739480656763938e-05
1176,3.912464664819789e-06
18330,0.0
18329,0.0
208,0.00034813130568238116
11082,2.280198927726306e-05
793,0.00023072510787993584
180,0.0003146251015262242
11399,5.0187433099317375e-05
18335,2.082174127769565e-07
846,1.728873271179688e-05
10258,1.315411258327084e-05
2608,0.00011397383866999276
18334,2.2601990870487196e-07
2145,3.224940873343535e-05
18332,7.115464591757579e-05
3054,9.655979239212842e-05
1983,3.5358124554008233e-06
702,0.00014074254280638357
18331,3.843274660988804e-07
7285,2.3479075917321068e-05
1163,0.00023993618260847164
845,6.418445881925992e-05
2799,2.2203404486130456e-05
25678,6.108577842158773e-06
25674,1.0497892650440539e-05
25677,6.346358650068857e-06
41280,0.0
19491,2.1311925382569e-05
606,0.00048263745728310917
25675,2.3406487607572936e-05
25680,7.464069560503955e-06
2086,8.756614151378581e-06
94,0.0005311188106422583
15858,9.446119582923276e-06
23083,4.24619136360565e-06
9360,5.271946021419049e-05
25747,4.6615731436158866e-07
38760,0.0
574,0.0008781282694888793
46149,2.6563078049819206e-07
9299,7.648086740098169e-06
17945,6.052715918685823e-08
16927,4.8024353207817005e-05
4296,2.0857695158993893e-05
293,0.0002727951454689889
579,0.00023995314718079107
239,0.00014626898170654816
1108,0.0002518310502969113
385,0.0005561542907265696
4294,2.916043263006764e-05
1219,0.00017458094009796676
23402,1.261608424901912e-07
23405,2.1116496103665455e-06
608,0.0003408157990315671
1184,7.100961517842049e-05
627,0.00028206320172550304
2362,0.000580195786172669
121,0.00031895754594419483
3505,0.0001800737556537776
1419,3.371982894785905e-05
23403,3.2537897382009614e-06
1417,0.00011290215479811337
391,0.00011068331508196824
1399,0.00018972429434848206
23404,1.2777271706422817e-07
318,0.0004888671041783675
3124,5.980219257145451e-05
30648,9.383157488231175e-07
7525,9.010034849392252e-06
1138,5.54188355884856e-05
23298,2.3892655144662025e-06
4953,8.869058631399104e-06
4951,0.0001747932818205171
18079,6.482310284313568e-07
21513,1.8337340238563195e-05
24024,1.5356320814877309e-06
9559,3.513552187374506e-05
12899,2.5353846766889654e-06
8745,6.580744261608578e-05
5623,5.8030521871058756e-05
15302,2.0551490213050972e-05
17074,9.350516456331174e-06
42643,2.902273097377274e-08
22090,1.2888157125996937e-05
19348,1.185740207339844e-06
3173,0.00015963058187875478
1131,1.9371345684105298e-05
690,0.00023138775017947282
2554,2.8415492644467248e-05
4068,1.7622678090161016e-05
2278,0.00018631617511261344
1633,0.0002445397998469835
1181,9.410659480649426e-05
693,0.00028984257588088926
767,8.330689035793066e-05
4500,0.0003589458794932892
6259,0.0001806545853585081
10070,3.3029813112088695e-06
3195,4.442826863375952e-06
5235,2.58239497516701e-05
10071,0.0
10072,0.0
1813,0.0002575675133151844
22861,9.793159515684966e-07
5563,0.0001733587403521826
22847,1.357401421752119e-07
22911,6.795483863236826e-07
4173,0.000429597676384445
42651,2.0191314891981792e-08
22096,1.5277380240729295e-11
48291,3.41705633355128e-07
37614,9.611858822356348e-09
13233,4.3081440478106764e-05
16299,2.3758378721241e-05
508,0.0006669612167787434
994,0.00020027295984830293
2254,0.00035231303791127583
5405,0.0001224931555509587
3530,0.0010418417678773957
4841,0.00013155031349087519
504,0.00023982260880787404
20578,7.01949603579114e-06
5830,7.159472807425353e-06
6404,0.00019473684203384842
1257,7.724455586543241e-05
2232,5.2091400824248216e-05
2246,0.00012543499693453604
1938,0.00020877352464688387
780,0.0005124897697103837
5672,4.664886463700403e-05
20326,5.559729877076402e-07
3451,5.663281233619101e-05
6328,0.00010001309428257938
37470,0.0
19154,6.68281978972665e-07
3050,6.796572476420948e-05
35217,2.0034328967074482e-07
9945,3.867203344012978e-06
10989,6.01637650157139e-05
45792,1.5779711833684013e-08
29959,5.4012063842980885e-08
29955,2.6250871515270083e-08
24354,1.6814044402618586e-07
30248,8.908940202044996e-06
7314,8.810255635133444e-06
43862,1.8739137401488133e-07
48655,4.4343921835295125e-09
29337,0.0
45306,4.428024502020165e-09
15849,8.729919511240809e-06
1400,0.0005104661306904866
813,0.0003569854495434762
6323,7.860611239898022e-06
2074,1.4695758906651145e-05
